True,92
False,33
False,25
False,43
False,25
False,25,25
False,25
True,25
False,92,25
True,33
False,25
True,33
True,25
False,75,25
False,41,25
True,92
False,3,104
True,33
False,25
True,25
False,25
True,25
True,25
False,25
False,25
False,41,25
False,25
False,33,92
True,43
True,25
False,25
False,25,25
True,92
False,92,104
False,25
True,92
True,92
True,25
False,25
False,97
True,60
False,104,25
False,92
False,41,92
False,25
True,92
True,92
False,76
False,33
False,33
True,33
False,25
False,41,41
False,33
True,25
False,92
False,104,63
True,25
True,33
True,33
True,104
False,25
False,89,75
False,92,92
False,41,25
False,25,25
True,25
True,25
False,104,25
True,60
False,92
True,92
True,43
False,25
False,25
True,56
False,14,52
False,25
True,104
False,25
False,92
True,3
True,25
False,25
True,25
False,25
False,104,41
True,25
False,104,104
False,41,25
True,92
True,104,92
True,92
True,43
True,92
True,33
True,33
False,104,25
False,33,75
False,60,41
False,25
False,25
True,92
False,25
False,25
False,25
False,92,25
False,25
False,104
True,46
True,25
False,25
True,60
False,3,25
False,25
True,25
False,25
False,18
False,6,77
False,75,43
True,43
False,25,46
True,25
False,33,92
True,92,92
True,25
False,25
False,104,92
False,92
False,14,63
False,14,43
False,25,92
True,41
False,18
True,57
False,93,25
True,25
True,33
False,33,41
True,46
True,38
True,3
True,60
True,25
True,33
True,83
True,91
True,15
True,98
True,25
False,25
True,92
True,92
False,107,91
True,46
False,3,25
False,33,41
False,41,97
False,33
False,18
True,96
True,25
True,25
False,70
True,90
False,52
True,25
False,3,25
True,25
True,65
True,18
False,21,80
False,64
True,60
True,2
False,32,7
False,7
False,103
True,92
True,77,79
False,18,74
True,33
False,75,36
False,49
True,52
True,43
True,25
False,75,22
False,22
False,107,42
False,18,83
True,83
True,19
True,43
False,9
True,25
True,33
False,19
False,97
True,29
True,25
True,92
False,2,104
True,34
False,92,28
True,25
True,12
True,53
False,73
False,18
False,41,52
False,85
False,48,29
False,86,18
False,67
False,43
False,25
False,41,60
True,37
True,3
True,63
False,22
False,56,25
True,43
False,75,44
False,77,104
True,77
False,80,54
True,80
True,1
False,104,45
False,92,93
False,75,75
True,59
True,81
False,40
False,104,50
True,45
True,63
True,45
False,104,46
True,46
True,33
True,25
False,45
True,43
False,67
False,75,25
True,107
True,81
False,21,9
False,50,12
True,81
False,33
False,48,49
False,104,5
True,10
True,73
False,103
False,25
True,20,91
True,33
False,36
False,14
False,49
True,51
False,104,60
False,90
False,14,104
False,104,3
True,25
False,1
True,56
False,48,75
True,92
True,41
False,3
False,41,63
False,62,31
False,76
False,12
True,10
False,43
False,43
False,89,3
True,26
False,1
False,13
True,14
False,91
False,15,33
True,44
False,33,63
True,63
False,85
False,31
False,43
False,1
False,43,104
True,60
False,25
False,87,3
False,3
True,18
True,25
True,52
False,58
True,81
True,46
False,2
True,74
True,49
True,45
False,67
False,49
True,84
True,25
False,64,46
True,0
False,38,36
True,82
True,82
False,77,49
True,23
False,3,25
True,25
True,37
True,52
True,92
True,6
True,60
False,104,33
False,33,94
False,52
False,31
True,36
True,36
False,43
True,27
True,46
False,12,34
True,92
False,33,104
False,76
False,95,92
True,25
True,91
False,101,64
False,104
False,36,91
False,3,96
True,92
False,31
False,67
False,77,85
False,87
True,67
True,69
True,51
False,92
False,92,59
True,28
True,33
False,104,24
True,24
True,25
False,80,80
False,52
True,73
True,68
False,15,83
True,26
False,57,18
True,25
True,18
False,57,3
True,106
True,2
False,41,72
True,104
False,75,63
False,63,83
True,83
False,46
True,37
False,12,104
False,104,36
True,56
False,49
False,6
False,75,25
True,69
False,25
True,104
False,75,3
True,6
True,9
False,10
True,33
False,33,71
False,83
True,98
False,36,43
True,18
True,88
True,83
True,45
False,49
True,92
False,67
False,103
False,60,47
True,107
False,91,37
False,3
True,92
True,43
False,3,104
True,33
False,25,69
False,104,33
True,60
False,104,91
True,91
True,107
False,73
False,33
False,50,61
False,49
True,7
True,43
False,46
True,24
False,75,15
False,82
False,86,33
False,44,106
False,86,12
False,104,104
False,104,24
False,48,83
True,36
False,82
False,3,25
False,17,3
False,75,18
False,43
True,25
True,11
True,2
False,97
False,67
False,85
True,52
True,52
False,46
True,18
True,107
False,6,6
False,91
False,85
True,2
True,2
False,66,25
False,52
False,67
True,6
True,62
True,33,60
True,3
True,25
False,25
False,75,93
False,104,106
True,107
False,33,104
False,104,2
True,38
False,107
False,33,52
True,1
True,104
False,26,45
True,45
False,75,104
False,3
False,31
False,24
True,15
False,25
True,46
False,73,25
True,93
True,54
False,25
True,25
False,15,101
False,25
False,104,104
False,104,37
False,21,25
True,2
True,91
True,36
False,50,25
False,15,32
False,52
True,91,36
True,36
True,50
True,38
False,85
True,81,82
True,25
True,104
False,92,1
False,39,73
False,73
True,25
True,33,52
False,6,25
True,87
False,14,89
False,33
True,22
False,97
False,3,66
True,46
False,104,52
True,52
True,29
False,76
True,25
True,3
True,92
True,25
True,60
True,10
True,36
False,92,25
True,3
False,36,33
False,91
False,13
True,6
True,91
False,103
False,91
False,25
False,36,61
True,52
True,91
True,65
True,54
True,25
True,2
False,86,3
True,92
True,89
False,25,1
True,75
False,46
True,46
True,63
False,84,78
True,57
False,15
True,62
False,69,67
False,67
False,97
False,92,45
False,45,104
False,104,95
False,95,45
False,25
True,25
False,25
False,31
True,46
True,21
True,83
True,2
False,46
False,52
True,60
False,54,89
False,83,64
False,92,64
True,92
False,104,48
False,86,94
False,41
True,83
False,3,43
False,34
True,91
False,49
False,14,46
False,92,10
False,10
False,43
True,76
False,15,7
False,80,90
True,36
False,22
False,14,43
False,67
True,80
False,25
True,46
False,21,25
False,25
False,36
False,41,46
True,46
True,75
False,25
False,49
True,43
False,105,60
False,25
False,3,87
False,57,14
False,14,25
False,18,46
True,92
True,36
False,49
False,43
False,104,41
False,67
True,73
True,97
False,49
False,58
False,104,46
True,46
False,104,14
False,89,48
True,92
True,19
True,55
True,7
False,46
True,48
True,46
True,12
True,96
True,25
False,57,15
False,75,32
False,33,75
False,48,48
False,48,34
True,83
False,3,38
False,97
True,33
True,37
False,76
True,97,25
True,25
False,23,12
True,55
True,20
True,100
False,93,75
True,25
True,15
False,43
False,60,107
True,45
True,36
False,85
True,73
False,49
True,91
True,20
True,9
True,92
True,25
False,48,81
False,104,73
False,57,68
True,43
False,104,25
True,25
False,75,25
False,107,25
False,54
True,18
False,25,25
True,18
False,2,28
True,47
False,75,36
False,56,104
True,51
True,60
False,92,25
False,25
False,85
False,3,83
False,66,14
False,75,2
True,92
False,48,83
True,83
True,83
False,60,75
False,25
False,3,97
True,33
False,43
True,36
True,46
False,7
True,91
False,25
True,93
True,52
False,104,51
False,13
True,16
False,25
True,82
False,49
False,104,33
False,97,85
False,48,104
True,66
False,56,40
True,33
True,41
True,33
False,97
False,49
True,101
False,6,33
True,33
False,20,10
False,102,23
True,23
False,21,92
False,6,97
True,1
False,44,33
True,65
True,14
False,103
True,36
False,3
True,12
False,79
False,100
True,48
False,76
True,33
True,33
True,104
False,59,60
True,60
False,25
True,25
True,83
False,67
True,46
False,25
False,104,75
True,92
True,56
True,92
False,104,75
False,39,75
False,84,85
False,40
False,58
False,14,41
False,37
False,45
True,91
True,37
False,66,86
True,27
True,63
False,103
True,63
False,105,14
True,107
True,15
False,77,6
True,6
False,48,98
False,3,66
True,2
True,46
False,22
True,36
True,83
False,66,28
True,60
False,50,41
True,21
False,14,14
False,57,17
False,14,54
True,65
True,83
False,51,80
False,45,3
False,3,54
True,91
False,46
True,2
False,92,57
False,57,44
True,92
False,28
True,90,92
True,18
True,46
True,96
False,86,60
False,93,59
False,36
True,36
False,33
False,14,56
True,56
False,107
False,104,75
False,75,41
False,41,3
False,3,23
True,56
True,33
False,54
True,51
True,60
True,100,36
False,75,50
False,55
False,59,82
True,91
False,4
False,48,75
False,21,20
False,77,57
False,56,57
True,44
True,84
False,21,100
True,86
True,88
False,21,57
True,92
False,21,48
True,54
False,104,105
True,29
False,65,51
True,77
True,60
False,57,16
True,91
True,21
False,81,21
False,18
False,51,55
True,55
True,65
True,105
True,65
False,6,76
False,3,65
True,95
True,107
False,2,14
False,12,83
False,3,107
True,60
False,75,54
False,104,75
False,75,26
False,39,88
False,62
True,15
False,21,88
False,88
False,21,21
True,21
False,88
True,36
False,84,91
False,39,63
True,36
False,16
False,92
False,75,75
False,11
False,84,104
False,60,60
True,56
False,39,21
False,93,12
False,18,21
False,21,105
False,93,86
False,59,21
False,39,75
False,75,20
False,50,19
True,69
False,14,39
False,19
False,3,3
True,3
False,32,50
True,105
False,15,56
True,86
False,3,21
True,6
False,33
True,56
False,104,48
False,104,69
True,20
False,66
True,20
True,41
True,53
False,23,21
False,21,46
False,107,26
True,15
False,23,75
True,60
False,59,36
True,36
False,14,15
False,15,84
False,84,92
False,92
True,2
False,33,81
False,44,38
True,17
True,91,91
False,66,93
False,14,84
False,3,86
False,91
True,65
False,84,56
False,77,41
True,65
False,39,50
False,38
False,66,47
True,89
False,77,77
False,77,58
True,36
True,65
False,3,6
False,66,39
True,27
False,102,77
False,77,21
True,29
False,65,68
True,92
False,39,99
False,23,63
False,104,84
False,84,18
True,41
False,45
False,36,6
True,38
False,36
True,15
True,56
True,38
False,51,83
False,50,107
False,95,14
False,77,56
False,14,84
False,84,33
True,33
False,104,65
False,65,3
False,14,14
False,104,14
True,18
False,39,12
True,65
True,98
False,75,79
True,49
True,27
True,26
False,79
False,104,53
True,53
False,14,64
True,52
False,39,51
True,20
False,56,14
True,45
False,20,65
False,65,36
False,81
False,36,32
False,104,84
False,66,38
False,48,26
True,92
False,14,59
False,20
False,75,102
False,20
True,60
False,32,86
False,12,15
True,15
False,39,60
False,39,51
True,2
True,2
False,30,51
True,7
True,83
False,75,15
True,41
True,14
True,83
False,98,45
False,104,54
False,56,10
False,14
False,6,3
False,48,12
False,12,60
False,60
True,56
False,83,9
True,2
False,41,77
True,36
False,19
False,104,21
True,56
False,104,39
False,39,51
True,14
False,39,21
True,62
False,29
False,21,75
True,39
True,89
True,89
True,29
True,62
False,2,30
False,48,53
False,75,17
False,14,43
True,105
False,37
False,23,33
False,104,39
True,45
True,91
True,21
False,77,99
False,41,104
False,39,62
True,107
True,83
True,56
False,25,19
False,14
False,32,56
False,98,48
False,48,2
False,39,23
False,60,21
False,77,39
False,53,62
True,48
False,23,57
True,104
True,91
False,31
True,56
False,12,2
False,3,104
False,104,104
False,104,104
False,104,65
True,65
False,89,21
False,21,62
True,29
True,27
True,98
False,48,33
True,33
True,20
False,9,98
False,37
True,56
False,93,83
False,60,48
False,48,36
False,48,6
True,82
True,25
True,24
False,44,91
False,39,91
False,20,6
True,25
True,83
False,32,47
True,27
True,48
False,29,59
True,2
True,65
False,48,48
False,48,36
False,38,69
False,55
True,26,77
True,92
False,35,65
True,10
False,39,107
True,92
False,33
False,66,56
False,66,65
True,91
True,89
False,27
False,51,98
True,65
True,82
False,93,39
True,105
True,56
True,10
True,83
True,24
True,27
True,89
False,3
False,23,65
False,51,27
False,27,3
True,89
False,38,39
False,82,75
True,21
True,46
True,60
True,96
False,27
False,36,83
True,46
True,83
True,36
True,107
False,83,91
True,36
False,95,3
False,106
True,25
True,63
True,46
False,23,25
False,29,43
False,96
True,65
True,6
True,2
False,88
True,51
False,56,13
True,36
True,92
True,19
False,21,89
False,27,21
True,105
False,24,66
False,51,50
False,53
False,23,6
True,105
True,89
False,104,10
True,10
True,28
True,92
True,52
False,14,104
True,51
True,29
True,27
True,76,32
False,32,59
True,29
True,48
False,77,97
False,60
True,29
False,14
False,3,24
False,14,81
True,91
True,46
False,107
True,29
True,73,91
False,77,46
True,15
False,92,29
False,98,2
False,29
True,60
True,29
False,51,53
True,44
False,50,92
False,92,65
False,19
False,23,14
False,60
False,66,44
True,29
False,15
False,1
True,45
True,89
False,92,29
False,70
False,24,98
False,65,39
True,56
True,105
False,23,98
False,73
False,83,24
True,75
False,107
False,24,107
True,105
False,20,48
True,96
True,29
True,83
True,15
True,25
False,25,83
True,37
True,63
True,81
False,51
False,104,83
True,73
True,20
True,29
True,89
True,60
True,89
True,33
True,46
False,92
False,88,46
False,104,23
True,92
True,26
True,59
True,87
True,50
True,16
False,77,92
True,100
True,89,107
False,40
True,2
True,82
True,89
True,45
False,95,27
False,77,39
True,83
True,105
True,92
False,32,15
False,83,48
True,36
False,50,29
True,35
True,89
False,46
False,104,14
False,32
True,98
True,23
False,48,88
False,7
False,39,98
False,52
True,83
False,50,35
False,34,10
False,14,14
True,51
True,105
False,3,105
False,31
True,63
False,14,39
False,105,36
False,36,19
False,2,83
True,62
False,77,105
True,21
True,16
True,11
True,33
True,60
True,106
True,10
False,59,105
False,39,33
True,105
True,9
True,46
False,25
True,89
True,25,84
True,18
False,35,56
False,50,107
True,24
True,7
False,45,87
False,60,9
True,60
True,107
True,10
False,14,23
True,51
True,6
False,51
False,48,65
False,23,38
False,32,100
True,36
True,92
True,56
False,21,93
False,24,17
False,60,92
True,56
True,89
True,89
True,29
True,89
True,29,100
False,83,89
True,65
False,39,83
True,83
True,89
False,21,46
False,46
True,29
True,84
False,59,91
False,33,25
False,27
False,59
False,32,36
True,34
False,29,33
False,33,9
False,23,81
True,65
True,36
True,52
False,93,7
False,39,92
True,52
True,90,90
True,33
False,16
True,29
True,52
False,36
True,20
False,83,76
False,22
False,89
False,44
False,16
True,65
True,24
True,25
False,63
True,29
True,15
True,27
True,84
False,39,20
False,104,89
False,19
False,105
False,93,56
True,37
False,46,2
True,107
True,27
False,107,77
True,38
False,56
False,38
True,38
True,50
False,66,93
False,93,15
False,23,29
True,29
False,90,56
False,92,56
False,10
False,53
False,25
True,29
False,91
False,23,35
True,19
True,10
True,10
True,10
True,10
False,39,21
True,65
True,35
False,45,7
True,106
False,41,10
False,93,36
False,104,36
True,10
False,93,93
True,78
False,30,89
True,97
False,32,35
True,25
True,65
True,43
True,27
False,29,10
False,65
True,91
False,65,77
True,12
False,66
False,45,92
True,18
False,15
True,27
True,33,92
True,2
True,65
False,26,104
False,104,10
False,2,104
False,77,36
True,83
True,91
True,29
True,91
False,39,41
True,91
True,92
False,48,36
True,106
False,95,65
False,2,89
True,83
True,91
True,51
True,56
True,20
True,29
True,34
False,91
True,52
True,29
True,106
False,36,58
True,92
True,46
True,46
True,91
True,56
True,6
False,83,83
True,83
False,95,107
False,10
False,60
True,26
False,86,60
True,16
False,29,83
True,55
False,27
True,6
False,46,104
True,92
False,3,56
False,56
False,91
True,91
False,63,91
False,23,90
False,6,29
False,57,92
True,45
True,48
False,42,79
False,61
True,83
False,37
False,14,10
True,60
False,84,3
True,83
False,29,64
True,27,39
False,91
True,19
False,10
True,10
True,41
False,16
True,20
True,36
True,56
False,62,84
True,62
True,29
False,33,26
False,23
True,26
False,10
True,37
True,56
False,29
True,26
True,92
True,46
False,51,3
False,62,67
False,3,83
False,29
False,44,89
False,96,44
False,44
True,17
True,81
True,65
False,10
True,56
True,37
False,37
True,33
True,36
False,52
True,20,83
True,29
False,84,83
False,79,29
True,37
False,9
True,45
False,96
True,34
False,91
False,86,84
False,91
False,56,104
True,65
False,84,106
True,50
False,86,7
True,45
True,33
True,33
False,104,28
False,84,84
True,25
True,46
False,12,6
False,60,39
False,48,87
False,27,46
True,65
True,6
True,44,106
False,60,65
False,79
True,96
True,92
True,65
False,23
True,10
False,39,2
True,2
True,44
True,83
True,78
False,54
False,19
True,37
True,92
True,45
True,91
False,6
True,2
False,53
True,82
False,92,15
False,65
False,14,91
True,83
True,14
False,83,91
False,66,104
False,50,106
True,18
False,14,36
True,75
False,104,37
False,37
False,104,62
False,39
False,20,0
True,91
False,48
True,29
True,25
True,83
False,62,30
False,46
True,55
False,65
True,83,83
False,84,84
True,60
True,92
True,65
False,14,56
True,11
True,92
True,73
False,86,2
True,2
False,20,75
False,95,92
False,20,27
False,83,83
True,32
True,26
True,78
False,104,56
False,37
True,24
True,9
False,98
True,20
True,92
False,95,51
True,51
False,30,65
True,2
False,65,55
True,98
True,15
True,2
True,83
True,62
True,81,20
True,20
False,15,104
True,91
True,11
True,46
True,20
False,81,83
True,78
False,92,77
False,75,105
False,27,55
False,87,100
True,92
True,65
False,91
False,102
True,78
True,54
False,26
True,29
False,86,78
True,24
False,92,69
True,24
False,86,55
False,21,56
False,60,46
True,46
True,92
True,92
True,20
False,20,6
False,46
True,29
True,89
True,20
True,96
False,11,83
False,45,25
False,100
False,23,93
True,92
True,92
True,52
False,55
True,46
False,69,18
False,56,29
True,27
True,20
False,93,11
True,18
False,59,51
True,56
False,2,3
True,86
True,38,60
True,78
True,82
True,46
False,104,51
True,32
False,11,45
True,45
True,91
True,91
