False,44
False,8,48
False,82
False,4
False,82
False,93,91
False,4
True,48
False,82,48
False,48
True,91
True,91
False,67
True,9
False,48,91
False,48,82
False,69,100
True,70
True,82
True,91
False,67
False,91
True,1
False,17,91
False,91,91
False,82
True,91
True,82
True,101
False,67
True,91
False,17,91
False,48,104
True,48
True,85
False,70,82
False,48,82
False,59,70
False,4
False,48,82
True,82
False,104,70
False,91
True,9
False,67
False,54
True,54
True,79
True,82
True,82
False,91,17
True,82
True,82
False,67
True,82
False,30,1
True,1
True,17
True,70
True,91
False,9,82
False,85
True,91
False,48,93
False,82,104
True,82
True,69
False,67
False,98
False,93,17
False,35,82
True,82
False,82
True,9
True,54
True,82
False,82
True,91
False,73
False,1
False,82
False,70
True,48
True,48
True,70
True,91
False,17,82
True,9
False,85
False,70
False,67
True,91
True,91
True,91
True,82
True,1
True,82
True,82
True,91
False,82,85
False,85
True,9
False,67
False,100
False,7
False,9
False,48,48
False,91
True,70
False,91
True,86
False,42
False,85
True,79
False,30,35
False,82
False,104,105
False,91
False,4
True,1
False,82
False,85
True,54
True,100
False,103
False,4
False,12,67
True,70
True,61
True,79
False,9
False,8,91
False,91
False,83
True,42
False,54,82
True,82
True,91
False,70
True,100
False,16
True,91
True,91
True,54
True,17
True,17
True,82
True,100
False,104,100
False,67
False,86,85
False,58
False,85
False,101,104
True,82
False,85
True,82
True,1,17
False,28
False,93,82
False,77,48
False,50,93
False,59,26
False,26,4
True,82
False,48
True,82
True,18
False,67
True,82
False,76
False,104,96
True,61
True,82
False,79
True,61
False,48,63
False,35,50
True,42
False,9
False,4
True,54
True,69
False,84
True,17
False,59,82
True,46
True,53
True,65
True,91
False,102,9
False,12,27
True,42
True,17
True,72
False,85
True,71
True,35
False,85
True,54
False,95,58
False,58
False,9,8
True,8
False,51,42
True,42
True,93
True,63
False,67
False,50,54
True,91
True,54
True,101
True,99
True,34
False,100
False,100
False,59,53
False,17
False,100
True,88
False,62
True,14
True,81
False,4
False,58
False,35,88
True,86
True,51
True,79
False,1
False,82
True,19
False,16
True,88
False,35
False,78,0
True,1
True,9
False,21,95
True,83
True,1
False,4
False,21,99
True,102
True,42
False,57,3
False,67
True,42
False,7
False,48,28
True,28
True,55
False,81,94
True,1
False,48,86
True,45
True,91
False,69,50
True,1
True,10,91
False,74,56
False,23
True,3
False,47
True,91
False,102,88
True,52
True,17
True,0
False,91
False,8,82
False,82
False,27
False,79
False,6
False,40
False,21,21
False,107,17
False,12,103
True,17
True,17
False,21,100
False,12,91
True,91
False,59,62
True,62
False,66,104
True,82
False,9,93
False,85
False,100
True,1
False,91
False,61
False,59,79
False,79
True,72
False,94
False,85
True,105
True,82
False,67
False,4
False,76
True,9
False,89,91
False,85
False,96
True,7
True,104
False,91
False,59,107
True,83
True,70
True,63
True,0
False,1,16
True,91
False,50,97
True,91
True,8
True,10
True,8
False,68,39
True,70
True,100
True,82
True,100
False,62
True,70
False,30,21
False,21,46
False,58
False,43
False,93,58
True,70
True,3
True,73
False,12,59
False,42,21
True,81
True,102
False,17
True,63,101
False,85
False,79
False,21,4
False,56,16
False,67
False,99,86
True,42
False,81,61
False,59,42
False,106
False,4
False,91
True,15
False,76
False,66,0
True,48
False,67
True,50
True,63,46
True,69
False,89
True,56
False,4
False,67
False,40
False,79
True,17
False,98
False,93,88
False,98,98
True,100
True,0
True,69
True,56
False,93,27
True,63
False,67
False,17,30
False,42,4
False,4
False,104,5
False,5,91
True,72
True,91
True,48,101
False,101
True,48
False,54,48
True,66
False,21,91
True,96
True,36
False,67
True,83
False,42,97
False,9
False,104,82
False,47,42
True,82
False,86,8
False,95,88
False,40
True,65
True,30
True,82
False,76
False,70
False,4
False,24,39
False,4
False,5,79
False,83,48
False,4
False,4
False,54,93
True,64
False,50,91
True,10
False,102,82
True,99
False,0
False,5,54
True,7
False,67
True,43
True,69
False,94
True,9
False,104,70
True,102
False,104,42
True,86
True,57,54
False,54
True,63
True,74
False,62
False,91
False,91
False,49
True,30
False,17,66
True,63
True,17
False,57,21
False,21,85
True,24
True,91
True,69
True,54
True,66
False,94
False,84,42
False,42,8
False,33
True,91
True,9
True,96
False,16,19
True,54,102
True,62
True,79
True,70
False,25,54
True,1
False,58
